conv_num,experience_type,emotion_type,problem_type,situation,speaker,strategy,message,seeker_survey_empathy,seeker_survey_relevance,seeker_survey_initial_emotion,seeker_survey_final_emotion,supporter_survey_relevance,seeker_question1,seeker_question2,supporter_question1,supporter_question2
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"If anyone will talk now, telling me to come off smoking",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,and I don't want to die now,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Restatement or Paraphrasing,"Oh, so sorry to hear that!",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,okay,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Restatement or Paraphrasing,Is it your first time when you have a cough?,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"I am trying to stop that smoking little by little but, it is not easy, what i have been doing for the pass 30 years",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"no, it has been occurring for the past 5 years",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Information,I heard of some magic candies.,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"ok, cure coughing ?",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Information,To get rid of smoking habit....,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,how effective can that work for thirty years of smoking,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Information,"When you like to smoke, just eat one candy.",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"I started smoking since my first year in college, take as many parks per day as possible as i can get it",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Self-disclosure,"Well, I stopped eating my nails after 50 years because of fear of getting sick....",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"which store is selling it and where can I get it, although I am not sure it will work, because i have tried some other means that could' nt work",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"mmmh, I am also scared of death",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,like serious,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Reflection of feelings,"Well, do you have something in your life now that can keep you away from smoking?",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Providing Suggestions,No harm from candies :) It is worth of trying.,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"yes, staying with my laptop always. but immediately i leave come on, I will smoke not less than one park",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Affirmation and Reassurance,I can feel how anxious you are.,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,"where do so i can get the magic candle, may be i can give it a try",,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SEEKER,,where can i get it?,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
91,Current Experience,fear,ongoing depression,"Hope I will not die? My doctor told me not to smoke again, I tried to stop for the past five years that I have been coughing seriously but all the effort was aborted.",SUPPORTER,Information,Just look for quit smoking candies online,,,5,,,nothing,,I like it.,I needed more time to become a Supporter. It's a great mission.
